text,label
"இதனிடையே, பணப் பிரச்சினை தீர்க்கப்பட்டதால் விரைவில் 'எனை நோக்கி பாயும் தோட்டா' படத்தின் படப்பிடிப்பு தொடங்கப்படும் என தகவல்கள் வெளியாகின. ஆனால், எப்போது என்று தெரியாமல் இருந்தது.",1
'நாடோடிகள்' மற்றும் 'போராளி' ஆகிய படங்களில் இணைந்து வெற்றியைக் கொடுத்தது சமுத்திரக்கனி - சசிகுமார் கூட்டணி என்பது குறிப்பிடத்தக்கது.,1
தெலுங்கு மற்றும் மலையாளத்தில் வரவேற்பைப் பெற்ற படங்களை தமிழில் ரீமேக் பண்ணியவர் இயக்குநர் மித்ரன் ஜவஹர். சமீபத்தில் 'தட்டத்தின் மறயத்து' மலையாளப் படத்தினை தமிழில் 'மீண்டும் ஒரு காதல் கதை' என்ற பெயரில் ரீமேக் செய்திருந்தார்.,1
சீனுராமசாமி இயக்கத்தில் உதயநிதி ஸ்டாலின் நடிக்கவுள்ள படத்துக்கு 'கண்ணே கலைமானே' என தலைப்பிட்டுள்ளார்கள்.,1
"From 'Mersal' to 'Jolly LLB 2,' check out the best Indian movies of the year, as rated by IMDb users. pic.twitter.com/H2G5YQRYuF",1
"பிரபுதேவா இயக்கத்தில் ஜெயம் ரவி ஜோடியாக ‘எங்கேயும் காதல்’ படத்தின் மூலம் தமிழில் அறிமுகமானவர் ஹன்சிகா. தொடர்ந்து ‘மாப்பிள்ளை’, ‘வேலாயுதம்’, ‘ஒரு கல் ஒரு கண்ணாடி’, ‘சிங்கம் 2’, ‘ஆம்பள’, ‘குலேபகாவலி’ உள்ளிட்ட பல தமிழ்ப் படங்களில் நடித்துள்ளார்.",1
"'சதுரங்க வேட்டை', 'தீரன் அதிகாரம் ஒன்று' படங்களின் இயக்குநர் வினோத்தை அழைத்துப் பேசியுள்ளார் விஜய். இதனால் இவர்கள் கூட்டணியில் புதிய படம் உருவாகும் என்று எதிர்பார்க்கப்படுகிறது. ",1
சந்தோஷ் நாராயணன் இசையமைத்து வரும் இப்படத்தை விஜயா தயாரிப்பு நிறுவனம் தயாரித்து வருகிறது. சமீபத்தில் இப்படத்தின் பர்ஸ்ட் லுக் இணையத்தில் வெளியிடப்பட்டது.,1
தன்னை அரசியலுக்கு வரச் சொல்வதா என்று தனது ட்விட்டர் பக்கத்தில் கமல் வேதனையுடன் குறிப்பிட்டுள்ளார்.,1
தினேஷ் செல்வராஜ் இயக்கத்தில் விக்ரம் பிரபு நடிப்பில் உருவாகி வரும் 'துப்பாக்கி முனை' படத்தின் ஃபர்ஸ்ட் லுக் இன்று வெளியிடப்பட்டது. ,1
தணிக்கையில் 'யு/ஏ' சான்றிதழ்: நவம்.17-ல் வெளியாகிறது 'தீரன் அதிகாரம் ஒன்று' ,1
'கீ' மற்றும் 'கலகலப்பு 2' படங்களைத் தொடர்ந்து தனது அடுத்த படத்திற்காக பல்வேறு இயக்குநர்களிடம் கதைகள் கேட்டு வந்தார் ஜீவா. இதில் டான் சாண்டியின் கதை பிடித்துவிடவே நாயகனாக நடிக்க ஒப்பந்தமானார்.,1
"காமெடி, காதல் களத்தின் பின்னணி யில் படமெடுத்த இயக்குநர் கோகுல், ஒரு வரலாற்றுப் பின்னணியான கதையை சொல்லும்போது அந்தக் களம் எப்படி ஏற்றுக்கொள்ளும்படி யாக இருந்தது?",1
ஏ.ஆர்.முருகதாஸ் இயக்கத்தில் விஜய்: சன் பிக்சர்ஸ் அதிகாரபூர்வ அறிவிப்பு ,1
"சென்னையில் முதல் வார வசூல் பெரும் சாதனையை நிகழ்த்தும் என்று விநியோகஸ்தர்கள் கணித்துள்ளார்கள். விமர்சனங்கள் கலவையாக இருந்தாலும், வசூலில் குறைவில்லை என்று தயாரிப்பாளர்கள் தரப்பிலிருந்து தெரிவித்துள்ளார்கள்.",1
நான் ஒரு விளையாட்டுப் பிரியை. பள்ளிகளில் விளையாட்டு மற்றும் படிப்புசாரா மற்ற செயல்களுக்கும் முக்கியத்துவம் தரவேண்டும். பள்ளிகளில் கட்டாயம் நூலகம் இருக்க வேண்டும்.,1
* 'வீரம்' மற்றும் 'வேதாளம்' ஆகிய படங்கள் பெரும் வெற்றி பெற்றுள்ளது. இக்கூட்டணி மீண்டும் 'விவேகம்' படத்தில் இணைந்துள்ளது. அஜித்தை எப்படி காட்டினால் மக்கள் ரசிப்பார்கள் என்பதை இயக்குநர் சிவா தெரிவித்து வைத்துள்ளார்.,1
4 நாட்கள் நடைபெறும் இப்பாடல் படப்பிடிப்பில் ரஜினி மற்றும் ஏமி ஜாக்சன் ஆகியோர் கலந்து கொண்டுள்ளனர். இது முடிவடைந்தவுடன் சிறு காட்சிகள் மட்டுமே படமக்கப்பட வேண்டியதுள்ளது. அக்காட்சிகள் முழுவதுமே அக்டோபர் 21-க்குள் முடிக்கவும் படக்குழு திட்டமிட்டு இருக்கிறது.,1
"சிவகார்த்திகேயன் மீது தயாரிப்பாளர்கள் மூவர் கொடுத்துள்ள புகார் தொடர்பாக, அவர் சென்னை திரும்பியவுடன் தயாரிப்பாளர் சங்கம் பேச்சுவார்த்தை நடத்தவிருப்பதாக தெரிகிறது.",1
"பாலா இயக்கத்தில் ஜி.வி.பிரகாஷ், ஜோதிகா உள்ளிட்ட பலர் நடிப்பில் வெளியாகியுள்ள படம் 'நாச்சியார்'. இதற்கு விமர்சன ரீதியாகவும், வசூல் ரீதியாகவும் நல்ல வரவேற்பு கிடைத்திருக்கிறது.",1
"மேலும், முதல் 3 நாட்களில் இப்படம் 4.2 கோடி ரூபாய் வசூல் செய்திருக்கிறது. அரசாங்கம் இப்படத்துக்கு வரிச்சலுகை அளித்திருப்பது இப்படத்துக்கு கூடுதல் பலம்.",1
"அதனால்தானோ என்னவோ, திருநெல்வேலியில் இருக்கும் ஒரு திரையரங்கத்துக்கு சமூக வலைதளங்களில் லைக்கிடும் ரசிக நெட்டிசன்களின் ஆதரவு பெருகிக்கொண்டே வருகிறது. திரையரங்கில் என்ன நடந்தாலும் உடனுக்குடன் தனது >அதிகாரப்பூர்வ ட்விட்டர் பக்கத்தில் பதிவிட்டு அப்டேட்டில் அசத்துகிறார்கள்.",1
"ராதாரவி, துளசி, ரோபோ சங்கர், சார்லி, போஸ் வெங்கட், அனுபமா, ஆர்.என்.ஆர்.மனோகர், ஐஸ்வர்யா தத்தா, ரித்திகா ஆகியோர் பொருத்தமான தேர்வு.",1
"சிவா இயக்கத்தில் உருவாகியுள்ள 'விவேகம்' படத்தில் அஜித், காஜல் அகர்வால், விவேக் ஓபராய், அக்‌ஷரா ஹாசன், கருணாகரன் உள்ளிட்ட பலர் நடித்திருக்கிறார்கள். அனிருத் இசையமைப்பில் உருவாகியுள்ள படத்துக்கு வெற்றி ஒளிப்பதிவு செய்துள்ளார். சத்யஜோதி நிறுவனம் பெரும் பொருட்செலவில் இப்படத்தை தயாரித்திருக்கிறது.",1
"விரைவில் அடுத்தகட்ட படப்பிடிப்புக்கு தயாராகி வருகிறது படக்குழு. 'கதாநாயகன்' படத்தின் வெளியீட்டுப் பணிகளை முடித்துவிட்டு, 'சிலுக்குவார்பட்டி சிங்கம்' படத்தை விளம்பரப்படுத்த திட்டமிட்டு இருக்கிறார்கள்.",1
"அமரர் அசோக்கை (கம்பெனி புரொடக்‌ஷன்ஸ் அலுவலக நிர்வாகி) இழந்து ஆற்றமுடியா துயரில் வாடும் அவரது குடும்பத்தாருக்கும், நண்பர் சசிகுமாருக்கும் தென்னிந்திய நடிகர் சங்கத்தின் ஆழ்ந்த அனுதாபங்கள்.",1
"இதன் வாயிலாக மக்கள் என் மீது எந்த அளவுக்கு மதிப்பு வைத்திருக்கிறார்கள், என்ன நினைக்கிறார்கள் என்பது தெரிகிறது. மத்திய அரசு என்னை கவுரவிப்பதாக நினைக்கவில்லை. தமிழகத்தையும், தமிழக மக்களையும் கவுரவித்திருப்பதாக கருதுகிறேன்.",1
‘நம்பியார்' என வில்லன் நடிகரின் பெயரை படத் தலைப்பாக வைத்தது ஏன்?,1
"செஃல்பி எடுப்பது, 'இப்படியே பண்ணா உடம்பு உடைஞ்சுடும்' என கான்ஸ்டபிளைக் கலாய்ப்பது, 'நீ உக்காந்தாக் கூட உசரமாதான் இருப்ப' என சிபியிடல் லந்து பண்ணுவது, 'தப்பு பண்ணா என்னை நானே மன்னிக்க மாட்டேன்' என நேர்மையைக் கடைபிடிப்பதுமாக ஆனந்த்ராஜ் அசத்துகிறார். ",1
"ஜல்லிக்கட்டு போராட்டம், ‘பிக்பாஸ்’ மூலம் கவனம் ஈர்த்த ஜூலி தமிழ் சினிமாவில் பெயரிடப்படாத ஒரு புதிய படத்தில் கதாநாயகியாக அறிமுகம் ஆகிறார். ",1
சந்தோஷ் சிவனின் ஒளிப்பதிவு படத்துக்கு கூடுதல் பலம். ஹாரீஸ் ஜெயராஜ் சில இடங்களில் அதிரடியைக் கூட்டுகிறார். சில இடங்களில் இரைச்சலால் இம்சிக்கிறார். ஸ்ரீகர் பிரசாத் பாடல்களுக்கு கத்தரி போட்டிருக்கலாம். ,1
"'விக்ரம் வேதா' படத்திற்குப் பிறகு விஜய் சேதுபதிக்கான ரசிகர்கள் கூட்டம் அதிகரித்திருப்பதால், அவர் கதாபாத்திரத்தை விரிவாக்கம் செய்திருக்கிறார் மணிரத்னம். இதனால் கமர்ஷியல் ஹீரோவுக்கான எல்லா அம்சங்களும் கைவரப்பெறும் படமாக மணிரத்னம் படம் இருக்கும் என்று விஜய் சேதுபதி நம்பிக்கையுடன் வலம் வருகிறார். ",1
"கள்ளிச் செடிகளுக்கு காயம் பட்டாலே கலங்கிப் போவேன். இத்தனை மனிதத் தளிர்கள் தீய்க்கு இரையானதையும், பெருங்காயம் பட்டுப் பெருந்துயர் கொண்டதையும் நினைத்துக் கலக்கமடைகிறேன். இந்த வெப்ப நேரத்தில் எப்படி தீப்பற்றியது என்பது திகைப்புதான். மூங்கிலோடு மூங்கில் உரசினாலே தீப்பற்றிக் கொள்ளும் என்பது உண்மை.",1
"ஜனவரி 26-ம் தேதி வெளியீடாக இருந்த '2.0', கிராபிக்ஸ் பணிகள் தாமதத்தால் ஏப்ரலில் வெளியாகும் என தயாரிப்பு நிறுவனம் அறிவித்திருக்கிறது. தமிழ், தெலுங்கு, இந்தி என ஒரே நேரத்தில் அனைத்து மொழிகளிலும் வெளியிட படக்குழு முடிவு செய்திருக்கிறது.",1
"காதல் இல்லாமல் நீங்கள் வேறு களங்களில் நடித்த படங்கள் பெரிய வரவேற்பை பெறவில்லையே, ஏன்?",1
"இப்படங்களைத் தொடர்ந்து 'ஈட்டி' படத்தின் இயக்குநர் ரவிஅரசு கூறிய கதை பிடித்துவிடவே, தேதிகள் ஒதுக்கியிருக்கிறார் ஜி.வி.பிரகாஷ். இப்படத்தின் பெயர் அடங்கிய ஃபர்ஸ்ட் லுக் போஸ்டரை இயக்குநர் வெற்றிமாறன் வெளியிட்டுள்ளார்.",1
‘கதை திரைக்கதை வசனம் இயக்கம்’ படத்துக்குப் பிறகு ஏன் இவ்வளவு இடைவெளி?,1
‘‘விரைவில் வெளியாகவுள்ள ‘புரூஸ் லீ’ படத்துக்காக ஆவலோடு காத்திருக்கேன். அது இளைஞர்களுக்கான படமாக இருக்கும். ஒரு நடிகனாக இது எனக்கு முக்கியமான ஆண்டு’’ என்று உற்சாகத்தோடு பேசத் தொடங்கினார் ஜி.வி.பிரகாஷ்.,1
"இந்தப் படத்தில் காட்டப்பட்ட தயாரிப்பாளர் கதாபாத்திரம் மிக மோசமாக சித்தரிக்கப்பட்டதாகவும், ஒட்டுமொத்த தமிழ் சினிமா தயாரிப்பாளர்களையும் அவமதிக்கும் வகையில் பல காட்சிகள் அமைக்கப்பட்டிருப்பதாகவும் தயாரிப்பாளர்கள் தங்கள் எதிர்ப்பை பதிவு செய்துள்ளனர்.",1
இந்த தீபாவளியை மெர்சல் தீபாவளியாக மாற்றிய உலகத் தமிழர்கள் அனைவருக்கும் குறிப்பாக விஜய்யின் ரசிகர்களுக்கும் தேனாண்டாள் பிலிம்ஸ் சார்பாக மனமார்ந்த நன்றிகளைத் தெரிவித்துக் கொள்கிறோம்.,1
'இது வேதாளம் சொல்லும் கதை' படத்தின் ஃபர்ஸ்ட் லுக் மற்றும் டீஸர் சமூகவலைத்தளத்தில் வெளியிடப்பட்டு இருக்கிறது.,1
திரைத்துறையில் சாதிக்கும் புதிய திறமைசாலிகளை இந்த நிகழ்ச்சியில் அதிகம் பார்க்க முடிவதில்லையே?,1
"இந்நிலையில், 'பாகுபலி 2' தமிழ் பதிப்பின் 44 விநாடி காட்சிகள் மற்ற மொழிகளில் இல்லாமல், தமிழில் மட்டும் வெளியானதானல், தமிழ் திரையுலகிற்கு பெரும் பின்னடைவாக கருதப்படுகிறது.",1
இப்படம் குறித்து இயக்குநர் விக்னேஷ் சிவன் தனது ட்விட்டர் பக்கத்தில் கூறியிருப்பதாவது:,1
"பிரகாஷ்ராஜ், ஸ்ரேயா ரெட்டி, நாசர், அசோக் செல்வன் உள்ளிட்ட பலர் நடித்திருக்கும் படம் 'சில சமயங்களில்'. இளையராஜா இசையமைத்திருக்கும் இப்படத்தை ப்ரியதர்ஷன் இயக்கியிருக்கிறார். இயக்குநர் விஜய் மற்றும் பிரபுதேவா தயாரித்திருக்கிறார்கள்.",1
'விழித்திரு' பத்திரிகையாளர் சந்திப்பு சர்ச்சை தொடர்பாக டி.ஆருக்கு எதிர்ப்பு வலுத்து வருகிறது. தமிழ் திரையுலகினர் பலரும் தன்ஷிகாவுக்கு ஆதரவு தெரிவித்துள்ளார்கள்.,1
"'கடவுள் இருக்கான் குமாரு' படத்தைத் தொடர்ந்து தனது அடுத்த படத்திற்கான கதை விவாதத்தில் ஈடுபட்டு வந்தார் இயக்குநர் ராஜேஷ். அக்கதையைக் கேட்டு சந்தானம் நடிக்க முடிவு செய்ய, தேனாண்டாள் பிலிம்ஸ் தயாரிக்க முன்வந்தது.",1
சிலகாலம் இசையமைப்பதிலிருந்து விலகியிருந்த ஆதித்யன் பிரபல தொலைக்காட்சி ஒன்றில் சமையல் நிகழ்ச்சியின் மூலம் மக்களிடையே மீண்டும் பிரபலமானார்.,1
யாரும் அவசரப்பட்டு உணர்ச்சிகளைக் கொட்டிவிட வேண்டாம் என வேண்டிக் கேட்டுக் கொள்கிறேன் என்று 'விழித்திரு' சர்ச்சை குறித்து இயக்குநர் வெங்கட்பிரபு தெரிவித்திருக்கிறார்.,1
சண்முகம் முத்துசுவாமி இயக்கத்தில் ஜி.வி.பிரகாஷ் - சரத்குமார் இணைந்து நடிக்கவிருக்கும் படத்துக்கு 'அடங்காதே' என தலைப்பிட்டு இருக்கிறார்கள்.,1
"அந்த வகையில், ‘தானா சேர்ந்த கூட்டம்’ படத்தின் இயக்குநர் விக்னேஷ் சிவனுக்கு, புத்தம்புதிய சிவப்பு நிற டொயாட்டா காரைப் பரிசாக அளித்துள்ளார் சூர்யா. ஏற்கெனவே ‘எஸ் 3’ படத்தை இயக்கிய ஹரிக்கும் காரைப் பரிசாக அளித்துள்ளார் சூர்யா என்பது குறிப்பிடத்தக்கது.",1
"அப்போது இடைமறித்து பேசிய கமல், ""ரஜினிகாந்த் எனது படங்களை உன்னிப்பாக கவனித்து வருவது பெருமையாக இருக்கிறது"" என்று பதிலளித்தார். இப்பதிலுக்கு பார்வையாளர்கள் கரகோஷம் செய்து தங்களுடைய மகிழ்ச்சியை வெளிப்படுத்தினார்கள்.",1
" மத்திய திரைப்பட தணிக்கை வாரியம் (CBFC) திரைப்பட தணிக்கைக்கான புதிய விதிமுறைகளை வகுத்துள்ளது. இதன்படி, இனி ஒரு படம் தணிக்கை சான்றிதழ் பெற 68 நாட்களாகும்.",1
அடுத்து வெளிவரவுள்ள ‘டிக்:டிக்:டிக்’ படத்தைப் பற்றி...,1
"காமெடி கலந்த ஆக்‌ஷன் படமாக உருவாகும் இப்படத்தில் 8 கெட்டப்களில் நடித்துள்ளார் விஜய் சேதுபதி. பழங்குடி மக்களின் தலைவராக நடித்துள்ள விஜய் சேதுபதி முதல் பாதியில் நகரத்தில் வாழ்பவராகவும், இரண்டாம் பாதி முழுவதும் காட்டுக்குள் வாழ்வது போலவும் திரைக்கதை அமைத்துள்ளார் இயக்குநர் ஆறுமுக குமார். ",1
"விக்ரம் பிரபு - முழு படத்தையும் ரசித்துப் பார்த்தேன். மெர்சல் குழு, அற்புதமாக உழைத்திருக்கிறீர்கள்.",1
"முதற்கட்ட படப்பிடிப்பில் அருண்விஜய்க்கு காலில் அடிபட்டதால், சில நாட்கள் படப்பிடிப்பு தடைப்பட்டது. விரைவில் அடுத்த கட்ட படப்பிடிப்பைத் தொடங்குவதற்கான பணிகள் நடைபெற்று வருகின்றன.",1
இனிமேல் அனிதா போன்றதொரு தற்கொலை மரணம் நிகழாமல் தடுக்க வேண்டும்'' என்று தென்னிந்திய நடிகர் சங்கம் தெரிவித்துள்ளது. ,1
"தாகூர் மது, பெரும் பொருட்செலவில் இப்படத்தை தயாரித்து வருகிறார். ராகுல் ப்ரீத் சிங், ஆர்.ஜே.பாலாஜி, பரத் உள்ளிட்ட பலர் நடித்து வரும் இப்படத்தில் எஸ்.ஜே.சூர்யா வில்லனாக நடித்து வருகிறார். ஹாரிஸ் ஜெயராஜ் இசையமைத்து வரும் இப்படத்துக்கு சந்தோஷ் சிவன் ஒளிப்பதிவு செய்து வருகிறார்.",1
"- ஆசை, தொடர்புக்கு: asaithambi.d@thehindutamil.co.in",1
சமூக வலைதளங்களின் விமர்சனங் களுக்கு தகுந்த மாதிரி தற்போது படங்களை எடுக்கும் சூழல் உருவாகியுள்ளதே?,1
"இன்னொரு பக்கம், தங்கள் கோரிக்கைகளை தமிழக அரசு நிறைவேற்றாவிட்டால் வரும் 16ஆம் தேதி முதல் திரையரங்குகளை மூட இருப்பதாக திரையரங்கு உரிமையாளர்கள் சங்கம் அறிவித்துள்ளது.",1
ஏன் இதை இப்போது தெரிவிக்கிறீர்கள். அன்புவிடம் நீங்களும் கடன் வாங்கியிருக்கிறீர்களா. அஜித்தை வைத்து விளம்பரம் தேடுகிறீர்களா? என்று சுசீந்திரனைக் குறிப்பிட்டு சிலர் ட்விட்டரில் கேள்வி எழுப்பினார்கள். ,1
"மாபெரும் வெற்றிப் படைப்பான மெர்சலை உருவாக்க கடந்த ஓராண்டு காலம் அயராது பாடுபட்ட விஜய்க்கும், இயக்குநர் அட்லி மற்றும் ஒட்டுமொத்த 'மெர்சல்' படக்குழுவினருக்கும் எனது மனமார்ந்த நன்றிகள்",1
மக்கு: டேய் ஜக்கு. என்னை விட்டு படம் பார்த்துட்டல்ல.,1
"இப்படம் குறித்த அதிகாரபூர்வ அறிவிப்பு, இன்று (செப்டம்பர் 30) நடைபெறும் பிக் பாஸ் இறுதிப் போட்டியில் கமல் அறிவிக்கவுள்ளதாக தகவல்கள் வெளியாகியுள்ளன. தற்போது '2.0' இறுதிகட்டப் பணிகளில் கவனம் செலுத்தி வரும் ஷங்கர், அதனைத் தொடர்ந்து 'இந்தியன் 2' படத்தை இயக்கவுள்ளார்.",1
"ஆனந்த் கிருஷ்ணன் இயக்கத்தில் சிரிஷ், பாபி சிம்ஹா, சென்ட்ராயன் உள்ளிட்ட பலர் நடிப்பில் உருவாகி இருக்கும் படம் 'மெட்ரோ'. ஜோஹன் இசையமைத்திருக்கும் இப்படத்திற்கு உதயகுமார் ஒளிப்பதிவு செய்திருக்கிறார். மெட்ரோ தயாரிப்பு நிறுவனம் இப்படத்தை தயாரித்திருக்கிறது.",1
திருமணத்துக்கு பிறகு நிகழ்ச்சிகளை குறைத்துக் கொண்டீர்களா?,1
கதைதான் அதுக்கு காரணம். எப்பவுமே தப்பான கதைகளை தேர்வு செய்துடக் கூடாதுங்கிறதுல கவனமா இருப்பேன். பெரிய ஹீரோவா? சின்ன ஹீரோ வா?ன்னு பார்க் கிறதில்லை.,1
"l சிம்புவின் பெயரைக் கெடுக்கும் வகையிலான சர்ச்சை பாடலை நீங்கள்தான் வெளியிட்டதாக தகவல் வெளியானது. அதை மறுத்து சிம்பு அப்போதே ட்விட் செய்திருந்தார். அதே நேரம், ‘சிம்புவின் மார்க்கெட் இப்போது சிவா பக்கம். அதனால்தான் இதெல்லாம்’ என்ற வைரலும் பரவியது. இதுபற்றி என்ன நினைக்கிறீர்கள்?",1
உங்கள் கேரியருக்கு ‘பிக் பாஸ்’ நிகழ்ச்சி என்ன அடையாளத்தைக் கொடுத்திருக்கிறது?,1
"ரைஸாவுக்கான உடைகளை டிசைன் செய்துள்ள ஜபருன்னிசா, படம் மட்டுமின்றி விழாக்களுக்கு அணிந்து செல்லவும் ரைஸாவுக்காக உடைகளை டிசைன் செய்து கொடுத்துள்ளாராம்.",1
"பிரபு, பிரபுதேவா, அபிராமி, காயத்ரி ரகுராம், லிவிங்ஸ்டன் உள்ளிட்ட பலர் நடிப்பில் 2002-ம் ஆண்டு வெளியான படம் 'சார்லி சாப்ளின்'. ஷக்தி சிதம்பரம் இயக்கத்தில் வெளியான இப்படம் வசூல் ரீதியில் வரவேற்பைப் பெற்றது.",1
"''மனசு சொல்றதை கேட்கணுமா? புத்தி சொல்றதை கேட்கணுமா? மனசு சொல்றதை கேளு சார். அது என்னைக்கும் துரோகம் செய்யாது.'', ''உன்னை வேணும்னு சொல்ற தைரியம் இல்ல. வேண்டாம்னு சொல்லுற சக்தியும் இல்ல'' போன்ற கார்த்திக் கிருஷ்ணாவின் வசனங்களில் யதார்த்தம் தெறிக்கிறது. ",1
"இது தொடர்பாக இன்று அவர் வெளியிட்ட அறிக்கையில், ''நான் நடிகனாக அறிமுகமான நாள் முதல் இன்று வரை என்னை ரசிகர்களாகிய நீங்கள் அன்பு எனும் அடைமழையால் நனைய வைத்ததற்கு எந்நாளும் நான் நன்றி கூற கடமைப்பட்டுள்ளேன்.",1
இன்று பைனான்சியர்கள் கையில் தமிழ் சினிமா சென்றுவிட்டது என கூறுகிறார்களே.. நீங்கள் எப்படி உணர்கிறீர்கள்?,1
"‘இது இயக்குநர், நடிகர்களின் காலம். அவர்கள்தான் நன்கு சம்பாதிக்கிறார்கள். பணம் போடும் தயாரிப்பாளர்களின் நிலை ரிலீஸுக்குப் பிறகு மோசமாகிவிடுகிறது’ என்ற வேதனைக் குரல்கள் எழுகிறதே..",1
'ஒரு நல்ல நாள் பாத்து சொல்றேன்' திரைப்படத்தில் நடிகர் விஜய் சேதுபதி 4 நிமிட வசனத்தை ஒரே டேக்கில் பேசியுள்ளார்.,1
ஏ.ஆர்.ரஹ்மான் இசையில் விஜய் நடிப்பில் வெளியான படம் 'அழகிய தமிழ் மகன்'. அதற்குப் பிறகு வெளியான விஜய் படம் எதற்கும் ஏ.ஆர்.ரஹ்மான் இசையமைக்கவில்லை.,1
"'விவேகம்' படத்தின் விமர்சன சர்ச்சைத் தொடர்பாக, எடிட்டர் ரூபன் தனது ஃபேஸ்புக் பக்கத்தில் பதிவொன்றை வெளியிட்டுள்ளார்.",1
"தினேஷ், பிந்துமாதவி, நகுல் நடிப்பில் வெளியான தமிழுக்கு எண் 1-ஐ அழுத்தவும் படத்தை இயக்கிய ராம்பிரகாஷ் ராயப்பா இப்புதிய படத்தை இயக்குகிறார். கல்பதரு பிக்சர்ஸ் ராம்மோகன் இப்படத்தைத் தயாரிக்கிறார். ",1
விஜய் நடிப்பில் வெளியாகியுள்ள 'மெர்சல்' படத்தால் ஏற்பட்டுள்ள சர்ச்சை குறித்து திரையுலகப் பிரபலங்கள் கூறியுள்ள கருத்துகளின் தொகுப்பு,1
சதாவின் மாறுபட்ட தோற்றத்தில் உருவாகும் 'டார்ச்லைட்' ஃபர்ஸ்ட் லுக் வெளியீடு ,1
மாணவர்களாகிய உங்களுக்கு துணையாக இருந்ததிற்கு என்னை அரசியலில் சேரச் சொல்கிறீர்களே. இந்த மாதிரி நீங்கள் நினைப்பதற்கு நான் என்ன தவறு செய்தேன். மனசு வேதனைப்படுகிறேன் என்பதை கமல் சுருக்கமாக தன்னுடைய ட்விட்டர் பக்கத்தில் தெரிவித்துள்ளார்.,1
வாழ்வைத் திருப்பிய நொடிகள் அவை. இப்போது நலமாக இருக்கிறேன் என்று கார் விபத்தில் சிக்கிய கவுதம் மேனன் ட்விட்டரில் தெரிவித்துள்ளார். ,1
'கொடிவீரன்' படத்தை தீபாவளிக்கு வெளியிட படக்குழு திட்டம்,1
"தமிழ், தெலுங்கு மற்றும் இந்தி என மூன்று மொழிகளிலும் 'வேலையில்லா பட்டதாரி 2' படத்தை வெளியிட படக்குழு முடிவு செய்துள்ளது. அதற்கு ஏற்ற தேதியை தேர்வு செய்யவுள்ளது படக்குழு",1
அட்சராவை பார்த்து கமல் விசிலடிப்பார்: கபிலன்வைரமுத்து நேர்காணல்,1
"இப்படத்துக்கான பிரதான காட்சி களின் படப்பிடிப்பு முழுவதும் முடிந்துவிட்டது. ஒருசில காட்சி களுக்கான படப்பிடிப்பு மட்டுமே பாக்கி உள்ளதால், டப்பிங் வேலை களையும் தொடங்கிவிட்டனர்.",1
தியேட்டர் நோட்டீஸ் போர்டில் வைக்கப்பட்டிருந்த சென்சார் சான்றிதழில் யு/ஏ குறிப்பைப் பார்த்து ரசிகர்கள் இத்தனை கட்ஸ் கொடுத்திருங்காடா என பேசியபடி உள்ளே நுழைந்தனர்.,1
"தமிழக அரசின் விருதுகள் அறிவிப்பைத் தொடர்ந்து, அரசுக்கு இயக்குநர் சேரன் வேண்டுகோள் விடுத்துள்ளார். இது தொடர்பாக சேரன் தனது ட்விட்டர் பக்கத்தில் கூறியிருப்பதாவது:",1
இப்படத்தில் வெளிநாடு வாழ் இந்தியராக நடிக்கிறார் கார்த்தி. இந்தியா வரும் அவருக்கு எப்படி மருத்துவராக இருக்கும் அதிதி ராவ் மீது காதல் வருகிறது என்பது தான் கதைக்களமாம். இப்படத்தில் முதலில் சாய் பல்லவி நாயகியாக நடிக்க இருந்தார். அவருக்கு பதிலாக அதிதி ராவ் ஒப்பந்தமாகி இருப்பது குறிப்பிடத்தக்கது.,1
"காஜல் அகர்வால், சமந்தா, ஜோதிகா, வடிவேலு, எஸ்.ஜே.சூர்யா, கோவை சரளா, சத்யன் ஆகியோர் ஒப்பந்தம் செய்யப்பட்டுள்ளார்கள். சத்யராஜை முக்கிய கதாபாத்திரத்தில் நடிக்க வைக்க பேச்சுவார்த்தை நடைபெற்று வருகிறது. விரைவில் ஒப்பந்தம் செய்யப்படுவார் என்று படக்குழு சார்பில் தெரிவித்தார்கள்.",1
சமுத்திரக்கனியுடன் 3 நாட்கள் ரொம்ப கஷ்டப்பட்டு புரண்டு சண்டை போட்டது மறக்க முடியாத அனுபவம் என்று உதயநிதி பேசினார்.,1
2-ஆம் கட்ட படப்பிடிப்பு முடிந்துள்ளது. கடந்த படப்பிடிப்பை திட்டமிட்டதற்கு முன்னதாகவே முடித்துள்ளோம். இதுவரை அப்படி நடந்ததில்லை. மேலும் இந்தப் படத்தின் 3-ஆம் பாகமும் திட்டமிடப்பட்டுள்ளது. ’பாகுபலி’யின் கதை பெரியது. எனவே அது தொடரும். இது ஒரு பெரிய ஃப்ரான்சைஸ். நீண்ட நாட்களுக்கு இருக்கும் என்றார்.,1
"ரூபாய் நோட்டுகள் மாற்ற முடியாததாலும், புதிய நோட்டுகளின் தட்டுப்பாடு காரணமாகவும் தமிழ் திரையுலகில் சில படப்பிடிப்புகள் ரத்து செய்யப்பட்டன.",1
